"","VAR","COU","PAR","IND","TIME_FORMAT","UNIT","POWERCODE","obsTime","obsValue"
"1294","FD_CO2","ITA","WLD","D19","P1Y","TONNE","6","2018",14.025
"1295","FD_CO2","ITA","WLD","D20T21","P1Y","TONNE","6","2018",11.459
"1296","FD_CO2","ITA","WLD","D20","P1Y","TONNE","6","2018",9.117
"1297","FD_CO2","ITA","WLD","D21","P1Y","TONNE","6","2018",2.343
"1298","FD_CO2","ITA","WLD","D22","P1Y","TONNE","6","2018",3.892
"1299","FD_CO2","ITA","WLD","D23","P1Y","TONNE","6","2018",9.249
"1300","FD_CO2","ITA","WLD","D24T25","P1Y","TONNE","6","2018",32.507
"1301","FD_CO2","ITA","WLD","D24","P1Y","TONNE","6","2018",31.363
"1302","FD_CO2","ITA","WLD","D25","P1Y","TONNE","6","2018",1.143
"1303","FD_CO2","ITA","WLD","D26T27","P1Y","TONNE","6","2018",1.195
"1304","FD_CO2","ITA","WLD","D26","P1Y","TONNE","6","2018",0.689
"1305","FD_CO2","ITA","WLD","D27","P1Y","TONNE","6","2018",0.506
"1306","FD_CO2","ITA","WLD","D28","P1Y","TONNE","6","2018",1.392
"1307","FD_CO2","ITA","WLD","D29T30","P1Y","TONNE","6","2018",0.659
"1308","FD_CO2","ITA","WLD","D29","P1Y","TONNE","6","2018",0.551
"1309","FD_CO2","ITA","WLD","D30","P1Y","TONNE","6","2018",0.108
"1310","FD_CO2","ITA","WLD","D31T33","P1Y","TONNE","6","2018",3.605
"1311","FD_CO2","ITA","WLD","D35T39","P1Y","TONNE","6","2018",111.98
"1312","FD_CO2","ITA","WLD","D35","P1Y","TONNE","6","2018",111.026
"1313","FD_CO2","ITA","WLD","D36T39","P1Y","TONNE","6","2018",0.954
"1314","FD_CO2","ITA","WLD","D41T43","P1Y","TONNE","6","2018",3.947
"1315","FD_CO2","ITA","WLD","D45T82","P1Y","TONNE","6","2018",82.96
"1316","FD_CO2","ITA","WLD","D45T56","P1Y","TONNE","6","2018",72.71
"1317","FD_CO2","ITA","WLD","D45T47","P1Y","TONNE","6","2018",8.468
"1318","FD_CO2","ITA","WLD","D49T53","P1Y","TONNE","6","2018",62.965
"1319","FD_CO2","ITA","WLD","D49","P1Y","TONNE","6","2018",18.119
"1320","FD_CO2","ITA","WLD","D50","P1Y","TONNE","6","2018",23.145
"1321","FD_CO2","ITA","WLD","D51","P1Y","TONNE","6","2018",19.417
"1322","FD_CO2","ITA","WLD","D52","P1Y","TONNE","6","2018",1.88
"1323","FD_CO2","ITA","WLD","D53","P1Y","TONNE","6","2018",0.405
"1324","FD_CO2","ITA","WLD","D55T56","P1Y","TONNE","6","2018",1.277
"1325","FD_CO2","ITA","WLD","D58T63","P1Y","TONNE","6","2018",1.586
"1326","FD_CO2","ITA","WLD","D58T60","P1Y","TONNE","6","2018",0.327
"1327","FD_CO2","ITA","WLD","D61","P1Y","TONNE","6","2018",0.464
"1328","FD_CO2","ITA","WLD","D62T63","P1Y","TONNE","6","2018",0.795
"1329","FD_CO2","ITA","WLD","D64T66","P1Y","TONNE","6","2018",1.775
"1330","FD_CO2","ITA","WLD","D68","P1Y","TONNE","6","2018",2.557
"1331","FD_CO2","ITA","WLD","D69T82","P1Y","TONNE","6","2018",4.331
"1332","FD_CO2","ITA","WLD","D69T75","P1Y","TONNE","6","2018",2.189
"1333","FD_CO2","ITA","WLD","D77T82","P1Y","TONNE","6","2018",2.141
"1334","FD_CO2","ITA","WLD","D84T98","P1Y","TONNE","6","2018",5.912
"1335","FD_CO2","ITA","WLD","D84T88","P1Y","TONNE","6","2018",4.793
"1336","FD_CO2","ITA","WLD","D84","P1Y","TONNE","6","2018",1.885
"1337","FD_CO2","ITA","WLD","D85","P1Y","TONNE","6","2018",1.113
"1338","FD_CO2","ITA","WLD","D86T88","P1Y","TONNE","6","2018",1.795
"1339","FD_CO2","ITA","WLD","D90T98","P1Y","TONNE","6","2018",1.118
"1340","FD_CO2","ITA","WLD","D90T96","P1Y","TONNE","6","2018",1.118
"1341","FD_CO2","ITA","WLD","D90T93","P1Y","TONNE","6","2018",0.572
"1342","FD_CO2","ITA","WLD","D94T96","P1Y","TONNE","6","2018",0.546
"1343","FD_CO2","ITA","WLD","D97T98","P1Y","TONNE","6","2018",0
"1344","FD_CO2","ITA","WLD","D05T39","P1Y","TONNE","6","2018",213.184
"1345","FD_CO2","ITA","WLD","D41T98","P1Y","TONNE","6","2018",92.819
"1346","FD_CO2","ITA","WLD","D45T98","P1Y","TONNE","6","2018",88.872
"1347","FD_CO2","ITA","WLD","D58T82","P1Y","TONNE","6","2018",10.25
"1348","FD_CO2","ITA","WLD","DINFO","P1Y","TONNE","6","2018",2.275
"1349","FD_CO2","ITA","WLD","DMHH","P1Y","TONNE","6","2018",107.454
"1350","FD_CO2","JPN","WLD","DTOTAL","P1Y","TONNE","6","2018",1312.006
"1351","FD_CO2","JPN","WLD","D01T03","P1Y","TONNE","6","2018",19.189
"1352","FD_CO2","JPN","WLD","D01T02","P1Y","TONNE","6","2018",14.56
"1353","FD_CO2","JPN","WLD","D03","P1Y","TONNE","6","2018",4.629
"1354","FD_CO2","JPN","WLD","D05T09","P1Y","TONNE","6","2018",34.867
"1355","FD_CO2","JPN","WLD","D05T06","P1Y","TONNE","6","2018",13.684
"1356","FD_CO2","JPN","WLD","D07T08","P1Y","TONNE","6","2018",20.525
"1357","FD_CO2","JPN","WLD","D09","P1Y","TONNE","6","2018",0.659
"1358","FD_CO2","JPN","WLD","D10T33","P1Y","TONNE","6","2018",331.125
"1359","FD_CO2","JPN","WLD","D10T12","P1Y","TONNE","6","2018",12.232
"1360","FD_CO2","JPN","WLD","D13T15","P1Y","TONNE","6","2018",2.817
"1361","FD_CO2","JPN","WLD","D16T18","P1Y","TONNE","6","2018",13.686
"1362","FD_CO2","JPN","WLD","D16","P1Y","TONNE","6","2018",1.184
"1363","FD_CO2","JPN","WLD","D17T18","P1Y","TONNE","6","2018",12.502
"1364","FD_CO2","JPN","WLD","D19T23","P1Y","TONNE","6","2018",134.227
"1365","FD_CO2","JPN","WLD","D19","P1Y","TONNE","6","2018",45.529
"1366","FD_CO2","JPN","WLD","D20T21","P1Y","TONNE","6","2018",50.139
"1367","FD_CO2","JPN","WLD","D20","P1Y","TONNE","6","2018",35.158
"1368","FD_CO2","JPN","WLD","D21","P1Y","TONNE","6","2018",14.982
"1369","FD_CO2","JPN","WLD","D22","P1Y","TONNE","6","2018",9.479
"1370","FD_CO2","JPN","WLD","D23","P1Y","TONNE","6","2018",29.079
"1371","FD_CO2","JPN","WLD","D24T25","P1Y","TONNE","6","2018",142.946
"1372","FD_CO2","JPN","WLD","D24","P1Y","TONNE","6","2018",141.243
"1373","FD_CO2","JPN","WLD","D25","P1Y","TONNE","6","2018",1.702
"1374","FD_CO2","JPN","WLD","D26T27","P1Y","TONNE","6","2018",3.925
"1375","FD_CO2","JPN","WLD","D26","P1Y","TONNE","6","2018",2.521
"1376","FD_CO2","JPN","WLD","D27","P1Y","TONNE","6","2018",1.404
"1377","FD_CO2","JPN","WLD","D28","P1Y","TONNE","6","2018",2.601
"1378","FD_CO2","JPN","WLD","D29T30","P1Y","TONNE","6","2018",2.009
"1379","FD_CO2","JPN","WLD","D29","P1Y","TONNE","6","2018",1.569
"1380","FD_CO2","JPN","WLD","D30","P1Y","TONNE","6","2018",0.44
"1381","FD_CO2","JPN","WLD","D31T33","P1Y","TONNE","6","2018",16.682
"1382","FD_CO2","JPN","WLD","D35T39","P1Y","TONNE","6","2018",561.7
"1383","FD_CO2","JPN","WLD","D35","P1Y","TONNE","6","2018",559.948
"1384","FD_CO2","JPN","WLD","D36T39","P1Y","TONNE","6","2018",1.751
"1385","FD_CO2","JPN","WLD","D41T43","P1Y","TONNE","6","2018",11.799
"1386","FD_CO2","JPN","WLD","D45T82","P1Y","TONNE","6","2018",174.687
"1387","FD_CO2","JPN","WLD","D45T56","P1Y","TONNE","6","2018",138.919
"1388","FD_CO2","JPN","WLD","D45T47","P1Y","TONNE","6","2018",24.815
"1389","FD_CO2","JPN","WLD","D49T53","P1Y","TONNE","6","2018",110.035
"1390","FD_CO2","JPN","WLD","D49","P1Y","TONNE","6","2018",26.815
"1391","FD_CO2","JPN","WLD","D50","P1Y","TONNE","6","2018",45.903
"1392","FD_CO2","JPN","WLD","D51","P1Y","TONNE","6","2018",32.638
"1393","FD_CO2","JPN","WLD","D52","P1Y","TONNE","6","2018",3.59
"1394","FD_CO2","JPN","WLD","D53","P1Y","TONNE","6","2018",1.089
"1395","FD_CO2","JPN","WLD","D55T56","P1Y","TONNE","6","2018",4.069
"1396","FD_CO2","JPN","WLD","D58T63","P1Y","TONNE","6","2018",7.883
"1397","FD_CO2","JPN","WLD","D58T60","P1Y","TONNE","6","2018",1.778
"1398","FD_CO2","JPN","WLD","D61","P1Y","TONNE","6","2018",2.966
"1399","FD_CO2","JPN","WLD","D62T63","P1Y","TONNE","6","2018",3.139
"1400","FD_CO2","JPN","WLD","D64T66","P1Y","TONNE","6","2018",5.365
"1401","FD_CO2","JPN","WLD","D68","P1Y","TONNE","6","2018",9.112
"1402","FD_CO2","JPN","WLD","D69T82","P1Y","TONNE","6","2018",13.408
"1403","FD_CO2","JPN","WLD","D69T75","P1Y","TONNE","6","2018",7.135
"1404","FD_CO2","JPN","WLD","D77T82","P1Y","TONNE","6","2018",6.273
"1405","FD_CO2","JPN","WLD","D84T98","P1Y","TONNE","6","2018",24.386
"1406","FD_CO2","JPN","WLD","D84T88","P1Y","TONNE","6","2018",20.235
"1407","FD_CO2","JPN","WLD","D84","P1Y","TONNE","6","2018",8.826
"1408","FD_CO2","JPN","WLD","D85","P1Y","TONNE","6","2018",3.173
"1409","FD_CO2","JPN","WLD","D86T88","P1Y","TONNE","6","2018",8.236
"1410","FD_CO2","JPN","WLD","D90T98","P1Y","TONNE","6","2018",4.151
"1411","FD_CO2","JPN","WLD","D90T96","P1Y","TONNE","6","2018",4.151
"1412","FD_CO2","JPN","WLD","D90T93","P1Y","TONNE","6","2018",2.239
"1413","FD_CO2","JPN","WLD","D94T96","P1Y","TONNE","6","2018",1.912
"1414","FD_CO2","JPN","WLD","D97T98","P1Y","TONNE","6","2018",0
"1415","FD_CO2","JPN","WLD","D05T39","P1Y","TONNE","6","2018",927.691
"1416","FD_CO2","JPN","WLD","D41T98","P1Y","TONNE","6","2018",210.872
"1417","FD_CO2","JPN","WLD","D45T98","P1Y","TONNE","6","2018",199.073
"1418","FD_CO2","JPN","WLD","D58T82","P1Y","TONNE","6","2018",35.769
"1419","FD_CO2","JPN","WLD","DINFO","P1Y","TONNE","6","2018",10.404
"1420","FD_CO2","JPN","WLD","DMHH","P1Y","TONNE","6","2018",154.253
"1421","FD_CO2","KOR","WLD","DTOTAL","P1Y","TONNE","6","2018",593.722
"1422","FD_CO2","KOR","WLD","D01T03","P1Y","TONNE","6","2018",7.35
"1423","FD_CO2","KOR","WLD","D01T02","P1Y","TONNE","6","2018",4.009
"1424","FD_CO2","KOR","WLD","D03","P1Y","TONNE","6","2018",3.34
"1425","FD_CO2","KOR","WLD","D05T09","P1Y","TONNE","6","2018",19.793
"1426","FD_CO2","KOR","WLD","D05T06","P1Y","TONNE","6","2018",16.616
"1427","FD_CO2","KOR","WLD","D07T08","P1Y","TONNE","6","2018",2.83
"1428","FD_CO2","KOR","WLD","D09","P1Y","TONNE","6","2018",0.347
"1429","FD_CO2","KOR","WLD","D10T33","P1Y","TONNE","6","2018",141.807
"1430","FD_CO2","KOR","WLD","D10T12","P1Y","TONNE","6","2018",3.752
"1431","FD_CO2","KOR","WLD","D13T15","P1Y","TONNE","6","2018",2.317
"1432","FD_CO2","KOR","WLD","D16T18","P1Y","TONNE","6","2018",3.787
"1433","FD_CO2","KOR","WLD","D16","P1Y","TONNE","6","2018",0.414
"1434","FD_CO2","KOR","WLD","D17T18","P1Y","TONNE","6","2018",3.373
"1435","FD_CO2","KOR","WLD","D19T23","P1Y","TONNE","6","2018",57.219
"1436","FD_CO2","KOR","WLD","D19","P1Y","TONNE","6","2018",17.647
"1437","FD_CO2","KOR","WLD","D20T21","P1Y","TONNE","6","2018",14.739
"1438","FD_CO2","KOR","WLD","D20","P1Y","TONNE","6","2018",12.869
"1439","FD_CO2","KOR","WLD","D21","P1Y","TONNE","6","2018",1.871
"1440","FD_CO2","KOR","WLD","D22","P1Y","TONNE","6","2018",6.974
"1441","FD_CO2","KOR","WLD","D23","P1Y","TONNE","6","2018",17.859
"1442","FD_CO2","KOR","WLD","D24T25","P1Y","TONNE","6","2018",64.806
"1443","FD_CO2","KOR","WLD","D24","P1Y","TONNE","6","2018",63.574
"1444","FD_CO2","KOR","WLD","D25","P1Y","TONNE","6","2018",1.232
"1445","FD_CO2","KOR","WLD","D26T27","P1Y","TONNE","6","2018",2
"1446","FD_CO2","KOR","WLD","D26","P1Y","TONNE","6","2018",1.348
"1447","FD_CO2","KOR","WLD","D27","P1Y","TONNE","6","2018",0.653
"1448","FD_CO2","KOR","WLD","D28","P1Y","TONNE","6","2018",1.242
"1449","FD_CO2","KOR","WLD","D29T30","P1Y","TONNE","6","2018",1.49
"1450","FD_CO2","KOR","WLD","D29","P1Y","TONNE","6","2018",1.155
"1451","FD_CO2","KOR","WLD","D30","P1Y","TONNE","6","2018",0.335
"1452","FD_CO2","KOR","WLD","D31T33","P1Y","TONNE","6","2018",5.194
"1453","FD_CO2","KOR","WLD","D35T39","P1Y","TONNE","6","2018",260.385
"1454","FD_CO2","KOR","WLD","D35","P1Y","TONNE","6","2018",259.813
"1455","FD_CO2","KOR","WLD","D36T39","P1Y","TONNE","6","2018",0.571
"1456","FD_CO2","KOR","WLD","D41T43","P1Y","TONNE","6","2018",5.852
"1457","FD_CO2","KOR","WLD","D45T82","P1Y","TONNE","6","2018",81.84
"1458","FD_CO2","KOR","WLD","D45T56","P1Y","TONNE","6","2018",66.419
"1459","FD_CO2","KOR","WLD","D45T47","P1Y","TONNE","6","2018",9.374
"1460","FD_CO2","KOR","WLD","D49T53","P1Y","TONNE","6","2018",54.463
"1461","FD_CO2","KOR","WLD","D49","P1Y","TONNE","6","2018",21.914
"1462","FD_CO2","KOR","WLD","D50","P1Y","TONNE","6","2018",10.04
"1463","FD_CO2","KOR","WLD","D51","P1Y","TONNE","6","2018",19.25
"1464","FD_CO2","KOR","WLD","D52","P1Y","TONNE","6","2018",1.656
"1465","FD_CO2","KOR","WLD","D53","P1Y","TONNE","6","2018",1.604
"1466","FD_CO2","KOR","WLD","D55T56","P1Y","TONNE","6","2018",2.582
"1467","FD_CO2","KOR","WLD","D58T63","P1Y","TONNE","6","2018",2.255
"1468","FD_CO2","KOR","WLD","D58T60","P1Y","TONNE","6","2018",0.748
"1469","FD_CO2","KOR","WLD","D61","P1Y","TONNE","6","2018",0.729
"1470","FD_CO2","KOR","WLD","D62T63","P1Y","TONNE","6","2018",0.778
"1471","FD_CO2","KOR","WLD","D64T66","P1Y","TONNE","6","2018",2.242
"1472","FD_CO2","KOR","WLD","D68","P1Y","TONNE","6","2018",3.234
"1473","FD_CO2","KOR","WLD","D69T82","P1Y","TONNE","6","2018",7.69
"1474","FD_CO2","KOR","WLD","D69T75","P1Y","TONNE","6","2018",5.206
"1475","FD_CO2","KOR","WLD","D77T82","P1Y","TONNE","6","2018",2.484
"1476","FD_CO2","KOR","WLD","D84T98","P1Y","TONNE","6","2018",13.677
"1477","FD_CO2","KOR","WLD","D84T88","P1Y","TONNE","6","2018",11.569
"1478","FD_CO2","KOR","WLD","D84","P1Y","TONNE","6","2018",3.969
"1479","FD_CO2","KOR","WLD","D85","P1Y","TONNE","6","2018",3.705
"1480","FD_CO2","KOR","WLD","D86T88","P1Y","TONNE","6","2018",3.895
"1481","FD_CO2","KOR","WLD","D90T98","P1Y","TONNE","6","2018",2.108
"1482","FD_CO2","KOR","WLD","D90T96","P1Y","TONNE","6","2018",2.108
"1483","FD_CO2","KOR","WLD","D90T93","P1Y","TONNE","6","2018",1.002
"1484","FD_CO2","KOR","WLD","D94T96","P1Y","TONNE","6","2018",1.106
"1485","FD_CO2","KOR","WLD","D97T98","P1Y","TONNE","6","2018",0
"1486","FD_CO2","KOR","WLD","D05T39","P1Y","TONNE","6","2018",421.985
"1487","FD_CO2","KOR","WLD","D41T98","P1Y","TONNE","6","2018",101.368
"1488","FD_CO2","KOR","WLD","D45T98","P1Y","TONNE","6","2018",95.517
"1489","FD_CO2","KOR","WLD","D58T82","P1Y","TONNE","6","2018",15.421
"1490","FD_CO2","KOR","WLD","DINFO","P1Y","TONNE","6","2018",3.602
"1491","FD_CO2","KOR","WLD","DMHH","P1Y","TONNE","6","2018",63.02
"1492","FD_CO2","LVA","WLD","DTOTAL","P1Y","TONNE","6","2018",10.54
"1493","FD_CO2","LVA","WLD","D01T03","P1Y","TONNE","6","2018",0.378
"1494","FD_CO2","LVA","WLD","D01T02","P1Y","TONNE","6","2018",0.346
"1495","FD_CO2","LVA","WLD","D03","P1Y","TONNE","6","2018",0.032
"1496","FD_CO2","LVA","WLD","D05T09","P1Y","TONNE","6","2018",0.243
"1497","FD_CO2","LVA","WLD","D05T06","P1Y","TONNE","6","2018",0.183
"1498","FD_CO2","LVA","WLD","D07T08","P1Y","TONNE","6","2018",0.05
"1499","FD_CO2","LVA","WLD","D09","P1Y","TONNE","6","2018",0.009
"1500","FD_CO2","LVA","WLD","D10T33","P1Y","TONNE","6","2018",2.136
"1501","FD_CO2","LVA","WLD","D10T12","P1Y","TONNE","6","2018",0.144
"1502","FD_CO2","LVA","WLD","D13T15","P1Y","TONNE","6","2018",0.02
"1503","FD_CO2","LVA","WLD","D16T18","P1Y","TONNE","6","2018",0.069
"1504","FD_CO2","LVA","WLD","D16","P1Y","TONNE","6","2018",0.033
"1505","FD_CO2","LVA","WLD","D17T18","P1Y","TONNE","6","2018",0.035
"1506","FD_CO2","LVA","WLD","D19T23","P1Y","TONNE","6","2018",1.163
"1507","FD_CO2","LVA","WLD","D19","P1Y","TONNE","6","2018",0.387
"1508","FD_CO2","LVA","WLD","D20T21","P1Y","TONNE","6","2018",0.264
"1509","FD_CO2","LVA","WLD","D20","P1Y","TONNE","6","2018",0.22
"1510","FD_CO2","LVA","WLD","D21","P1Y","TONNE","6","2018",0.044
"1511","FD_CO2","LVA","WLD","D22","P1Y","TONNE","6","2018",0.101
"1512","FD_CO2","LVA","WLD","D23","P1Y","TONNE","6","2018",0.41
"1513","FD_CO2","LVA","WLD","D24T25","P1Y","TONNE","6","2018",0.62
"1514","FD_CO2","LVA","WLD","D24","P1Y","TONNE","6","2018",0.601
"1515","FD_CO2","LVA","WLD","D25","P1Y","TONNE","6","2018",0.019
"1516","FD_CO2","LVA","WLD","D26T27","P1Y","TONNE","6","2018",0.019
"1517","FD_CO2","LVA","WLD","D26","P1Y","TONNE","6","2018",0.011
"1518","FD_CO2","LVA","WLD","D27","P1Y","TONNE","6","2018",0.008
"1519","FD_CO2","LVA","WLD","D28","P1Y","TONNE","6","2018",0.014
"1520","FD_CO2","LVA","WLD","D29T30","P1Y","TONNE","6","2018",0.02
"1521","FD_CO2","LVA","WLD","D29","P1Y","TONNE","6","2018",0.012
"1522","FD_CO2","LVA","WLD","D30","P1Y","TONNE","6","2018",0.007
"1523","FD_CO2","LVA","WLD","D31T33","P1Y","TONNE","6","2018",0.068
"1524","FD_CO2","LVA","WLD","D35T39","P1Y","TONNE","6","2018",3.435
"1525","FD_CO2","LVA","WLD","D35","P1Y","TONNE","6","2018",3.415
"1526","FD_CO2","LVA","WLD","D36T39","P1Y","TONNE","6","2018",0.02
"1527","FD_CO2","LVA","WLD","D41T43","P1Y","TONNE","6","2018",0.157
"1528","FD_CO2","LVA","WLD","D45T82","P1Y","TONNE","6","2018",2.277
"1529","FD_CO2","LVA","WLD","D45T56","P1Y","TONNE","6","2018",2.047
"1530","FD_CO2","LVA","WLD","D45T47","P1Y","TONNE","6","2018",0.239
"1531","FD_CO2","LVA","WLD","D49T53","P1Y","TONNE","6","2018",1.791
"1532","FD_CO2","LVA","WLD","D49","P1Y","TONNE","6","2018",0.71
"1533","FD_CO2","LVA","WLD","D50","P1Y","TONNE","6","2018",0.303
"1534","FD_CO2","LVA","WLD","D51","P1Y","TONNE","6","2018",0.662
"1535","FD_CO2","LVA","WLD","D52","P1Y","TONNE","6","2018",0.101
"1536","FD_CO2","LVA","WLD","D53","P1Y","TONNE","6","2018",0.014
"1537","FD_CO2","LVA","WLD","D55T56","P1Y","TONNE","6","2018",0.016
"1538","FD_CO2","LVA","WLD","D58T63","P1Y","TONNE","6","2018",0.039
"1539","FD_CO2","LVA","WLD","D58T60","P1Y","TONNE","6","2018",0.006
"1540","FD_CO2","LVA","WLD","D61","P1Y","TONNE","6","2018",0.014
"1541","FD_CO2","LVA","WLD","D62T63","P1Y","TONNE","6","2018",0.019
"1542","FD_CO2","LVA","WLD","D64T66","P1Y","TONNE","6","2018",0.027
"1543","FD_CO2","LVA","WLD","D68","P1Y","TONNE","6","2018",0.062
"1544","FD_CO2","LVA","WLD","D69T82","P1Y","TONNE","6","2018",0.102
"1545","FD_CO2","LVA","WLD","D69T75","P1Y","TONNE","6","2018",0.042
"1546","FD_CO2","LVA","WLD","D77T82","P1Y","TONNE","6","2018",0.06
"1547","FD_CO2","LVA","WLD","D84T98","P1Y","TONNE","6","2018",0.147
"1548","FD_CO2","LVA","WLD","D84T88","P1Y","TONNE","6","2018",0.122
"1549","FD_CO2","LVA","WLD","D84","P1Y","TONNE","6","2018",0.062
"1550","FD_CO2","LVA","WLD","D85","P1Y","TONNE","6","2018",0.029
"1551","FD_CO2","LVA","WLD","D86T88","P1Y","TONNE","6","2018",0.032
"1552","FD_CO2","LVA","WLD","D90T98","P1Y","TONNE","6","2018",0.025
"1553","FD_CO2","LVA","WLD","D90T96","P1Y","TONNE","6","2018",0.025
"1554","FD_CO2","LVA","WLD","D90T93","P1Y","TONNE","6","2018",0.017
"1555","FD_CO2","LVA","WLD","D94T96","P1Y","TONNE","6","2018",0.008
"1556","FD_CO2","LVA","WLD","D97T98","P1Y","TONNE","6","2018",0
"1557","FD_CO2","LVA","WLD","D05T39","P1Y","TONNE","6","2018",5.813
"1558","FD_CO2","LVA","WLD","D41T98","P1Y","TONNE","6","2018",2.581
"1559","FD_CO2","LVA","WLD","D45T98","P1Y","TONNE","6","2018",2.424
"1560","FD_CO2","LVA","WLD","D58T82","P1Y","TONNE","6","2018",0.23
"1561","FD_CO2","LVA","WLD","DINFO","P1Y","TONNE","6","2018",0.05
"1562","FD_CO2","LVA","WLD","DMHH","P1Y","TONNE","6","2018",1.768
"1563","FD_CO2","LTU","WLD","DTOTAL","P1Y","TONNE","6","2018",17.367
"1564","FD_CO2","LTU","WLD","D01T03","P1Y","TONNE","6","2018",0.458
"1565","FD_CO2","LTU","WLD","D01T02","P1Y","TONNE","6","2018",0.367
"1566","FD_CO2","LTU","WLD","D03","P1Y","TONNE","6","2018",0.09
"1567","FD_CO2","LTU","WLD","D05T09","P1Y","TONNE","6","2018",0.627
"1568","FD_CO2","LTU","WLD","D05T06","P1Y","TONNE","6","2018",0.509
"1569","FD_CO2","LTU","WLD","D07T08","P1Y","TONNE","6","2018",0.093
"1570","FD_CO2","LTU","WLD","D09","P1Y","TONNE","6","2018",0.026
"1571","FD_CO2","LTU","WLD","D10T33","P1Y","TONNE","6","2018",4.015
"1572","FD_CO2","LTU","WLD","D10T12","P1Y","TONNE","6","2018",0.239
"1573","FD_CO2","LTU","WLD","D13T15","P1Y","TONNE","6","2018",0.044
"1574","FD_CO2","LTU","WLD","D16T18","P1Y","TONNE","6","2018",0.109
"1575","FD_CO2","LTU","WLD","D16","P1Y","TONNE","6","2018",0.032
"1576","FD_CO2","LTU","WLD","D17T18","P1Y","TONNE","6","2018",0.077
"1577","FD_CO2","LTU","WLD","D19T23","P1Y","TONNE","6","2018",2.28
"1578","FD_CO2","LTU","WLD","D19","P1Y","TONNE","6","2018",1.06
"1579","FD_CO2","LTU","WLD","D20T21","P1Y","TONNE","6","2018",0.554
"1580","FD_CO2","LTU","WLD","D20","P1Y","TONNE","6","2018",0.453
"1581","FD_CO2","LTU","WLD","D21","P1Y","TONNE","6","2018",0.101
"1582","FD_CO2","LTU","WLD","D22","P1Y","TONNE","6","2018",0.162
"1583","FD_CO2","LTU","WLD","D23","P1Y","TONNE","6","2018",0.504
"1584","FD_CO2","LTU","WLD","D24T25","P1Y","TONNE","6","2018",1.145
"1585","FD_CO2","LTU","WLD","D24","P1Y","TONNE","6","2018",1.114
"1586","FD_CO2","LTU","WLD","D25","P1Y","TONNE","6","2018",0.031
"1587","FD_CO2","LTU","WLD","D26T27","P1Y","TONNE","6","2018",0.034
"1588","FD_CO2","LTU","WLD","D26","P1Y","TONNE","6","2018",0.021
"1589","FD_CO2","LTU","WLD","D27","P1Y","TONNE","6","2018",0.013
"1590","FD_CO2","LTU","WLD","D28","P1Y","TONNE","6","2018",0.024
"1591","FD_CO2","LTU","WLD","D29T30","P1Y","TONNE","6","2018",0.027
"1592","FD_CO2","LTU","WLD","D29","P1Y","TONNE","6","2018",0.02
"1593","FD_CO2","LTU","WLD","D30","P1Y","TONNE","6","2018",0.007
"1594","FD_CO2","LTU","WLD","D31T33","P1Y","TONNE","6","2018",0.114
"1595","FD_CO2","LTU","WLD","D35T39","P1Y","TONNE","6","2018",4.508
"1596","FD_CO2","LTU","WLD","D35","P1Y","TONNE","6","2018",4.472
"1597","FD_CO2","LTU","WLD","D36T39","P1Y","TONNE","6","2018",0.036
"1598","FD_CO2","LTU","WLD","D41T43","P1Y","TONNE","6","2018",0.133
"1599","FD_CO2","LTU","WLD","D45T82","P1Y","TONNE","6","2018",3.022
"1600","FD_CO2","LTU","WLD","D45T56","P1Y","TONNE","6","2018",2.689
"1601","FD_CO2","LTU","WLD","D45T47","P1Y","TONNE","6","2018",0.296
"1602","FD_CO2","LTU","WLD","D49T53","P1Y","TONNE","6","2018",2.372
"1603","FD_CO2","LTU","WLD","D49","P1Y","TONNE","6","2018",1.115
"1604","FD_CO2","LTU","WLD","D50","P1Y","TONNE","6","2018",0.5
"1605","FD_CO2","LTU","WLD","D51","P1Y","TONNE","6","2018",0.516
"1606","FD_CO2","LTU","WLD","D52","P1Y","TONNE","6","2018",0.216
"1607","FD_CO2","LTU","WLD","D53","P1Y","TONNE","6","2018",0.026
"1608","FD_CO2","LTU","WLD","D55T56","P1Y","TONNE","6","2018",0.02
"1609","FD_CO2","LTU","WLD","D58T63","P1Y","TONNE","6","2018",0.072
"1610","FD_CO2","LTU","WLD","D58T60","P1Y","TONNE","6","2018",0.026
"1611","FD_CO2","LTU","WLD","D61","P1Y","TONNE","6","2018",0.018
"1612","FD_CO2","LTU","WLD","D62T63","P1Y","TONNE","6","2018",0.028
"1613","FD_CO2","LTU","WLD","D64T66","P1Y","TONNE","6","2018",0.041
"1614","FD_CO2","LTU","WLD","D68","P1Y","TONNE","6","2018",0.058
"1615","FD_CO2","LTU","WLD","D69T82","P1Y","TONNE","6","2018",0.163
"1616","FD_CO2","LTU","WLD","D69T75","P1Y","TONNE","6","2018",0.059
"1617","FD_CO2","LTU","WLD","D77T82","P1Y","TONNE","6","2018",0.104
"1618","FD_CO2","LTU","WLD","D84T98","P1Y","TONNE","6","2018",0.173
"1619","FD_CO2","LTU","WLD","D84T88","P1Y","TONNE","6","2018",0.145
"1620","FD_CO2","LTU","WLD","D84","P1Y","TONNE","6","2018",0.084
"1621","FD_CO2","LTU","WLD","D85","P1Y","TONNE","6","2018",0.025
"1622","FD_CO2","LTU","WLD","D86T88","P1Y","TONNE","6","2018",0.035
"1623","FD_CO2","LTU","WLD","D90T98","P1Y","TONNE","6","2018",0.028
